no,id,title,type,platform,friend_id,country,region,sent_date,received_date,tags,url,friend_url
,DE-10883778,,MATCH,POSTCROSSING,kleines-m,Germany,,10/Sep/2021,5/Oct/2021,,https://www.postcrossing.com/postcards/DE-10883778,https://www.postcrossing.com/user/kleines-m
,DE-10883392,,MATCH,POSTCROSSING,walterG,Germany,,10/Sep/2021,5/Oct/2021,,https://www.postcrossing.com/postcards/DE-10883392,https://www.postcrossing.com/user/walterG
,CNTW2736,破损的花园,活动,icardyou,渊流,China,台湾,9/6/2021 15:32,10/7/2021 16:05,花朵,https://icardyou.icu/sendpostcard/postcardDetail/1153838,https://icardyou.icu/userInfo/homePage?userId=36897
,US-7852933,,MATCH,POSTCROSSING,Neshoba,U.S.A.,,9/Sep/2021,12/Oct/2021,,https://www.postcrossing.com/postcards/US-7852933,https://www.postcrossing.com/user/Neshoba
,PL-1789769,,MATCH,POSTCROSSING,grinka,Poland,,10/Sep/2021,19/Oct/2021,,https://www.postcrossing.com/postcards/PL-1789769,https://www.postcrossing.com/user/grinka
,CNSH23417-1,北京景山公园的猫脸,活动,icardyou,昨天吃了三碗饭,China,上海,9/27/2021 23:25,10/19/2021 14:02,动物 猫 摄影,https://icardyou.icu/sendpostcard/postcardDetail/1140681,https://icardyou.icu/userInfo/homePage?userId=36487
,CNSH23417-2,北京景山公园的猫屁股,活动,icardyou,昨天吃了三碗饭,China,上海,9/27/2021 23:25,10/19/2021 14:02,动物 猫 摄影,https://icardyou.icu/sendpostcard/postcardDetail/1140681,https://icardyou.icu/userInfo/homePage?userId=36487
,US-7866296,,MATCH,POSTCROSSING,dwflore,U.S.A.,,14/Sep/2021,26/Oct/2021,,https://www.postcrossing.com/postcards/US-7866296,https://www.postcrossing.com/user/dwflore
,RU-8713880,,MATCH,POSTCROSSING,sunny_witch,Russia,,10/Sep/2021,26/Oct/2021,,https://www.postcrossing.com/postcards/RU-8713880,https://www.postcrossing.com/user/sunny_witch
,PL-1781524,,MATCH,POSTCROSSING,Doris_miau,Poland,,4/Aug/2021,26/Oct/2021,,https://www.postcrossing.com/postcards/PL-1781524,https://www.postcrossing.com/user/Doris_miau
,US-7853453,,MATCH,POSTCROSSING,ennasor,U.S.A.,,9/Sep/2021,26/Oct/2021,,https://www.postcrossing.com/postcards/US-7853453,https://www.postcrossing.com/user/ennasor
,FI-4020474,,MATCH,POSTCROSSING,PiipeH,Finland,,19/Sep/2021,26/Oct/2021,,https://www.postcrossing.com/postcards/FI-4020474,https://www.postcrossing.com/user/PiipeH
,NL-5045792,,MATCH,POSTCROSSING,Chanti77,Netherlands,,8/Sep/2021,26/Oct/2021,,https://www.postcrossing.com/postcards/NL-5045792,https://www.postcrossing.com/user/Chanti77
,NL-5046441,,MATCH,POSTCROSSING,Pinktulip,Netherlands,,9/Sep/2021,26/Oct/2021,,https://www.postcrossing.com/postcards/NL-5046441,https://www.postcrossing.com/user/Pinktulip
,LT-796135,,MATCH,POSTCROSSING,adasjakutis,Lithuania,,9/Sep/2021,4/Nov/2021,,https://www.postcrossing.com/postcards/LT-796135,https://www.postcrossing.com/user/adasjakutis
,ID-363780,,MATCH,POSTCROSSING,kojep,Indonesia,,5/Aug/2021,17/Nov/2021,,https://www.postcrossing.com/postcards/ID-363780,https://www.postcrossing.com/user/kojep
,KR-270540,,MATCH,POSTCROSSING,Gosanzaro,Korea (South),,5/Oct/2021,29/Nov/2021,,https://www.postcrossing.com/postcards/KR-270540,https://www.postcrossing.com/user/Gosanzaro
,US-7855217,,MATCH,POSTCROSSING,coleandjojo,U.S.A.,,10/Sep/2021,20/Dec/2021,,https://www.postcrossing.com/postcards/US-7855217,https://www.postcrossing.com/user/coleandjojo
,US-7919449,,MATCH,POSTCROSSING,dmack3239,U.S.A.,,4/Oct/2021,5/Jan/2022,,https://www.postcrossing.com/postcards/US-7919449,https://www.postcrossing.com/user/dmack3239
,CNSH26426,第13届上海双年展《水晶球》影像静帧,赠送,icardyou,萧宇(只寄不收),China,上海,1/1/2022 20:49,1/5/2022 13:01,展览 艺术,https://icardyou.icu/sendpostcard/postcardDetail/1169534,https://icardyou.icu/userInfo/homePage?userId=38583
,CNTJ14126,,活动,icardyou,天天,China,天津,2025-03-08 12:28,2025-03-11 20:12,,https://icardyou.icu/sendpostcard/postcardDetail/1302637,https://icardyou.icu/userInfo/homePage?userId=41390
,CNSH39857,,活动,icardyou,ROMEY.,China,上海,2025-03-09 12:13,2025-03-11 20:16,,https://icardyou.icu/sendpostcard/postcardDetail/1302781,https://icardyou.icu/userInfo/homePage?userId=40008
,CNTJ14131,,活动,icardyou,俄旺扎卡,China,天津,2025-03-09 17:11,2025-03-12 19:36,,https://icardyou.icu/sendpostcard/postcardDetail/1302731,https://icardyou.icu/userInfo/homePage?userId=42013
,CNLN10067,,活动,icardyou,王一,China,辽宁,2025-03-09 16:35,2025-03-13 19:35,,https://icardyou.icu/sendpostcard/postcardDetail/1302621,https://icardyou.icu/userInfo/homePage?userId=42079
,CNLN10072,,MATCH,icardyou,太好听了8,China,辽宁,2025-03-12 08:45,2025-03-14 21:16,,https://icardyou.icu/sendpostcard/postcardDetail/1302775,https://icardyou.icu/userInfo/homePage?userId=42048
,CNHN14342,,活动,icardyou,木新同学,China,湖南,2025-03-08 16:24,2025-03-14 21:24,,https://icardyou.icu/sendpostcard/postcardDetail/1302632,https://icardyou.icu/userInfo/homePage?userId=42103
,CNBJ42470-1,,活动,icardyou,慧珈【求电影片】,China,北京,2025-03-08 22:06,2025-03-14 21:34,,https://icardyou.icu/sendpostcard/postcardDetail/1302658,https://icardyou.icu/userInfo/homePage?userId=23401
,CNBJ42470-2,,活动,icardyou,慧珈【求电影片】,China,北京,2025-03-08 22:06,2025-03-14 21:34,,https://icardyou.icu/sendpostcard/postcardDetail/1302658,https://icardyou.icu/userInfo/homePage?userId=23401
,CNBJ42470-3,,活动,icardyou,慧珈【求电影片】,China,北京,2025-03-08 22:06,2025-03-14 21:34,,https://icardyou.icu/sendpostcard/postcardDetail/1302658,https://icardyou.icu/userInfo/homePage?userId=23401
,CNGD66669,,活动,icardyou,-爬爬,China,广东,2025-03-07 22:00,2025-03-17 20:18,,https://icardyou.icu/sendpostcard/postcardDetail/1302619,https://icardyou.icu/userInfo/homePage?userId=41690
,CNHE8898,,活动,icardyou,爱吃青皮桔,China,河北,2025-03-14 11:42,2025-03-18 19:01,,https://icardyou.icu/sendpostcard/postcardDetail/1302893,https://icardyou.icu/userInfo/homePage?userId=41885
,CNGD66687,,活动,icardyou,Ria,China,广东,2025-03-11 08:41,2025-03-18 19:04,,https://icardyou.icu/sendpostcard/postcardDetail/1302783,https://icardyou.icu/userInfo/homePage?userId=25180
,CNSH40040,,MATCH,icardyou,Major K,China,上海,2025-03-17 11:35,2025-03-21 20:42,,https://icardyou.icu/sendpostcard/postcardDetail/1303952,https://icardyou.icu/userInfo/homePage?userId=35926
,CNAH4794,,活动,icardyou,斯内克--sssvip,China,安徽,2025-03-19 22:12,2025-03-23 16:13,,https://icardyou.icu/sendpostcard/postcardDetail/1302623,https://icardyou.icu/userInfo/homePage?userId=40003
,CNSH40130,,活动,icardyou,ROMEY.,China,上海,2025-03-22 15:56,2025-03-24 19:20,,https://icardyou.icu/sendpostcard/postcardDetail/1304599,https://icardyou.icu/userInfo/homePage?userId=40008
,CNZJ28945,,活动,icardyou,东杳,China,浙江,2025-03-23 18:06,2025-03-25 19:00,,https://icardyou.icu/sendpostcard/postcardDetail/1304595,https://icardyou.icu/userInfo/homePage?userId=42126
,CNTW4020,,活动,icardyou,百奇,China,台湾,2025-03-09 23:52,2025-03-25 19:07,,https://icardyou.icu/sendpostcard/postcardDetail/1302727,https://icardyou.icu/userInfo/homePage?userId=30343
,CNSD15544,,活动,icardyou,bluebair,China,山东,2025-03-17 17:42,2025-03-25 19:34,,https://icardyou.icu/sendpostcard/postcardDetail/1303782,https://icardyou.icu/userInfo/homePage?userId=42031
,CNGD66695-1,,活动,icardyou,纪云,China,广东,2025-03-16 11:14,2025-03-26 19:20,,https://icardyou.icu/sendpostcard/postcardDetail/1302813,https://icardyou.icu/userInfo/homePage?userId=24415
,CNGD66695-2,,活动,icardyou,纪云,China,广东,2025-03-16 11:14,2025-03-26 19:20,,https://icardyou.icu/sendpostcard/postcardDetail/1302813,https://icardyou.icu/userInfo/homePage?userId=24415
,CNTJ14269,,活动,icardyou,俄旺扎卡,China,天津,2025-03-24 18:35,2025-03-28 19:49,,https://icardyou.icu/sendpostcard/postcardDetail/1304624,https://icardyou.icu/userInfo/homePage?userId=42013
,CNBJ42603,,活动,icardyou,慧珈【求电影片】,China,北京,2025-03-22 17:02,2025-03-28 19:53,,https://icardyou.icu/sendpostcard/postcardDetail/1304588,https://icardyou.icu/userInfo/homePage?userId=23401
,CNLN10185,,活动,icardyou,王一,China,辽宁,2025-03-24 21:15,2025-03-28 19:56,,https://icardyou.icu/sendpostcard/postcardDetail/1304601,https://icardyou.icu/userInfo/homePage?userId=42079
,CNTJ14292,,活动,icardyou,思千里,China,天津,2025-03-27 08:30,2025-03-30 16:16,,https://icardyou.icu/sendpostcard/postcardDetail/1304877,https://icardyou.icu/userInfo/homePage?userId=42179
,CNSH40243,,活动,icardyou,Major K,China,上海,2025-03-29 11:20,2025-03-31 19:52,,https://icardyou.icu/sendpostcard/postcardDetail/1305397,https://icardyou.icu/userInfo/homePage?userId=35926
,CNJL2362,,MATCH,icardyou,马到成功,China,吉林,2025-03-29 11:39,2025-03-31 19:55,,https://icardyou.icu/sendpostcard/postcardDetail/1305545,https://icardyou.icu/userInfo/homePage?userId=42147
,CNGX10147,,活动,icardyou,東你,China,广西,2025-03-23 01:28,2025-03-31 19:59,,https://icardyou.icu/sendpostcard/postcardDetail/1302742,https://icardyou.icu/userInfo/homePage?userId=41604
,CNNM1607,,活动,icardyou,香蕉树,China,内蒙古,2025-03-29 17:34,2025-04-01 21:34,,https://icardyou.icu/sendpostcard/postcardDetail/1304593,https://icardyou.icu/userInfo/homePage?userId=39117
,CNHL4527,,活动,icardyou,槛外人,China,黑龙江,2025-03-11 19:27,2025-04-02 20:47,,https://icardyou.icu/sendpostcard/postcardDetail/1302643,https://icardyou.icu/userInfo/homePage?userId=41658
,CNZJ28993,,活动,icardyou,伊莱恩elaine,China,浙江,2025-03-29 11:41,2025-04-02 20:55,,https://icardyou.icu/sendpostcard/postcardDetail/1305414,https://icardyou.icu/userInfo/homePage?userId=8070
,CNGD66984,,活动,icardyou,min,China,广东,2025-03-29 20:14,2025-04-04 18:34,,https://icardyou.icu/sendpostcard/postcardDetail/1305514,https://icardyou.icu/userInfo/homePage?userId=42218
,CNTJ14399,,赠送,icardyou,yyp--,China,天津,2025-04-02 23:06,2025-04-04 18:42,,https://icardyou.icu/sendpostcard/postcardDetail/1306121,https://icardyou.icu/userInfo/homePage?userId=42014
,CNTM69720,,活动,icardyou,Sweetlun,China,,2025-03-31 12:09,2025-04-04 18:48,,https://icardyou.icu/sendpostcard/postcardDetail/1305713,https://icardyou.icu/userInfo/homePage?userId=41607
,CNGD67023,,活动,icardyou,心海,China,广东,2025-04-03 16:55,2025-04-05 21:32,,https://icardyou.icu/sendpostcard/postcardDetail/1306067,https://icardyou.icu/userInfo/homePage?userId=42213
,CNHE8958,,活动,icardyou,爱吃青皮桔,China,河北,2025-04-03 11:05,2025-04-08 08:41,,https://icardyou.icu/sendpostcard/postcardDetail/1305616,https://icardyou.icu/userInfo/homePage?userId=41885
,CNGD67008,,活动,icardyou,野风,China,广东,2025-04-03 21:05,2025-04-08 08:57,,https://icardyou.icu/sendpostcard/postcardDetail/1305872,https://icardyou.icu/userInfo/homePage?userId=41857
,CNCQ10676,,活动,icardyou,王水水,China,重庆,2025-04-03 16:37,2025-04-08 20:27,,https://icardyou.icu/sendpostcard/postcardDetail/1306151,https://icardyou.icu/userInfo/homePage?userId=38511
,CNGD66904,,活动,icardyou,Ria,China,广东,2025-04-03 08:12,2025-04-09 20:14,,https://icardyou.icu/sendpostcard/postcardDetail/1304787,https://icardyou.icu/userInfo/homePage?userId=25180
,CNHK0762,,活动,icardyou,布吉人,China,香港,2025-03-18 22:21,2025-04-09 20:17,,https://icardyou.icu/sendpostcard/postcardDetail/1303986,https://icardyou.icu/userInfo/homePage?userId=42170
,CNGX10175,,MATCH,icardyou,柒沫,China,广西,2025-04-03 22:33,2025-04-09 20:21,,https://icardyou.icu/sendpostcard/postcardDetail/1305922,https://icardyou.icu/userInfo/homePage?userId=42227
,CNTM69880,,MATCH,icardyou,蘑菇,China,,2025-04-08 13:03,2025-04-10 20:20,,https://icardyou.icu/sendpostcard/postcardDetail/1306823,https://icardyou.icu/userInfo/homePage?userId=9146
,CNSD15539,,活动,icardyou,木木,China,山东,2025-03-23 07:07,2025-04-10 20:24,,https://icardyou.icu/sendpostcard/postcardDetail/1303645,https://icardyou.icu/userInfo/homePage?userId=42101
,CNHA5442,,活动,icardyou,Dolittle,China,河南,2025-04-02 20:36,2025-04-11 20:27,,https://icardyou.icu/sendpostcard/postcardDetail/1304684,https://icardyou.icu/userInfo/homePage?userId=41535
,CNCQ10633,,活动,icardyou,yan,China,重庆,2025-04-07 21:35,2025-04-11 20:30,,https://icardyou.icu/sendpostcard/postcardDetail/1304710,https://icardyou.icu/userInfo/homePage?userId=40115
,CNHB6101,,MATCH,icardyou,Silence,China,湖北,2025-04-12 19:53,2025-04-14 20:20,,https://icardyou.icu/sendpostcard/postcardDetail/1307481,https://icardyou.icu/userInfo/homePage?userId=42189
,CNLN10290,,赠送,icardyou,王一,China,辽宁,2025-04-10 21:51,2025-04-15 22:13,,https://icardyou.icu/sendpostcard/postcardDetail/1307341,https://icardyou.icu/userInfo/homePage?userId=42079
,CNBJ42867,,活动,icardyou,慧珈【求电影片】,China,北京,2025-04-13 22:23,2025-04-16 20:15,,https://icardyou.icu/sendpostcard/postcardDetail/1307790,https://icardyou.icu/userInfo/homePage?userId=23401
,CNHN14540,,赠送,icardyou,shuiyun,China,湖南,2025-04-11 08:29,2025-04-16 20:22,,https://icardyou.icu/sendpostcard/postcardDetail/1307363,https://icardyou.icu/userInfo/homePage?userId=24599
,CNZJ29112,,活动,icardyou,伊莱恩elaine,China,浙江,2025-04-18 18:03,2025-04-21 19:34,,https://icardyou.icu/sendpostcard/postcardDetail/1308164,https://icardyou.icu/userInfo/homePage?userId=8070
,CNZJ29115,,活动,icardyou,伊莱恩elaine,China,浙江,2025-04-18 18:01,2025-04-21 19:37,,https://icardyou.icu/sendpostcard/postcardDetail/1308226,https://icardyou.icu/userInfo/homePage?userId=8070
,CNHE8978,,活动,icardyou,鸠烛,China,河北,2025-04-19 01:42,2025-04-21 19:42,,https://icardyou.icu/sendpostcard/postcardDetail/1308177,https://icardyou.icu/userInfo/homePage?userId=39681
,CNSN4943,,活动,icardyou,维莉塔,China,陕西,,2025-04-21 19:45,,https://icardyou.icu/sendpostcard/postcardDetail/1305807,https://icardyou.icu/userInfo/homePage?userId=36664
,CNHK0892,,活动,icardyou,布吉人,China,香港,2025-04-18 15:06,2025-04-21 19:48,,https://icardyou.icu/sendpostcard/postcardDetail/1308389,https://icardyou.icu/userInfo/homePage?userId=42170
,CNSH40631,,活动,icardyou,墙灰,China,上海,2025-04-18 08:32,2025-04-21 20:09,,https://icardyou.icu/sendpostcard/postcardDetail/1307854,https://icardyou.icu/userInfo/homePage?userId=41307
,CNTM69975,,活动,icardyou,舟音,China,,2025-04-16 17:16,2025-04-21 21:19,,https://icardyou.icu/sendpostcard/postcardDetail/1307754,https://icardyou.icu/userInfo/homePage?userId=42203
,CNTM70000,,活动,icardyou,赤蘚糖醇,China,,2025-04-14 08:45,2025-04-23 19:32,,https://icardyou.icu/sendpostcard/postcardDetail/1307852,https://icardyou.icu/userInfo/homePage?userId=41624
,CNGD67242,,活动,icardyou,gutout,China,广东,2025-04-21 22:28,2025-04-23 19:40,,https://icardyou.icu/sendpostcard/postcardDetail/1308704,https://icardyou.icu/userInfo/homePage?userId=42086
,CNBJ42987,,活动,icardyou,Melanie,China,北京,2025-04-22 09:32,2025-04-24 20:11,,https://icardyou.icu/sendpostcard/postcardDetail/1308825,https://icardyou.icu/userInfo/homePage?userId=41602
,CNTM70051,,活动,icardyou,何苦来哉,China,,2025-04-23 16:54,2025-04-24 20:16,,https://icardyou.icu/sendpostcard/postcardDetail/1308157,https://icardyou.icu/userInfo/homePage?userId=37943
,PHCNHN-0229,长沙天心阁公园,MATCH,Post-Hi,90后的骏,China,湖南,2025-04-29 09:47:22,2025-05-02 12:00:48,邮资片 长沙 景点 城市 湖南,https://www.post-hi.com/card/PHCNHN-0229,https://www.post-hi.com/user/01JKASS0T1TJ3ZQ20YS9NS070D
,PHCNCQ-0155,星雾弥漫,MATCH,Post-Hi,郭明阳,China,重庆,2025-04-27 22:30:02,2025-05-02 12:06:15,早沫,https://www.post-hi.com/card/PHCNCQ-0155,https://www.post-hi.com/user/01JK8KD6YJBCFCXQFSS4CKN3SB
,CNZJ29227,一人食·煲仔饭,活动,icardyou,情绪让我发了火|Sky,China,浙江,2025-04-28 14:32,2025-05-06 20:56,信的恋人 食物 食谱,https://icardyou.icu/sendpostcard/postcardDetail/1309462,https://icardyou.icu/userInfo/homePage?userId=17517
,PHCNFJ-0101,漳州百城千县,MATCH,Post-Hi,羽蒙,China,福建,2025-05-02 16:58:50,2025-05-06 21:01:02,百城千县 漳州 福建 城市,https://www.post-hi.com/card/PHCNFJ-0101,https://www.post-hi.com/user/01JG1KQ95XNB1NA0CFVTF23AJ9
,CNHK0876,香港城市地标,活动,icardyou,布吉人,China,香港,2025-04-15 00:04,2025-05-08 20:33,栗子语 香港 城市,https://icardyou.icu/sendpostcard/postcardDetail/1307753,https://icardyou.icu/userInfo/homePage?userId=42170
,CNHK0787,黑猫礼物盒,活动,icardyou,布吉人,China,香港,2025-03-24 23:24,2025-05-08 20:36,陌墨 插画 动物 猫,https://icardyou.icu/sendpostcard/postcardDetail/1304645,https://icardyou.icu/userInfo/homePage?userId=42170
,PHCNHB-0360,那不只是童话,MATCH,Post-Hi,yinfeng,China,湖北,2025-05-07 20:58:19,2025-05-10 14:52:08,信的恋人 文字片,https://www.post-hi.com/card/PHCNHB-0360,https://www.post-hi.com/user/01JPK6NJE4TGWH611YPBPWANGP
,PHCNJS-0596,,MATCH,Post-Hi,Jerry Zhang,China,江苏,2025-05-07 22:25:31,2025-05-11 13:13:10,,https://www.post-hi.com/card/PHCNJS-0596,https://www.post-hi.com/user/01JS92TFA5SX7SCDN9RYQV1246
,PHCNGD-0470,,MATCH,Post-Hi,猫猫Hi,China,广东,2025-05-09 15:27:35,2025-05-11 13:17:58,,https://www.post-hi.com/card/PHCNGD-0470,https://www.post-hi.com/user/01JSG2MZ8FWSPBAZ9JXBMR2DT4
,CNJS26615,,MATCH,icardyou,Babybus,China,江苏,2025-05-10 22:00,2025-05-14 21:21,,https://icardyou.icu/sendpostcard/postcardDetail/1310802,https://icardyou.icu/userInfo/homePage?userId=42077
,CNGZ3565,,MATCH,icardyou,酸汤水饺,China,贵州,2025-05-05 21:54,2025-05-14 21:31,,https://icardyou.icu/sendpostcard/postcardDetail/1310215,https://icardyou.icu/userInfo/homePage?userId=11769
,PHCNHB-0404,,MATCH,Post-Hi,yinfeng,China,湖北,2025-05-11 22:32:13,2025-05-14 21:48:30,,https://www.post-hi.com/card/PHCNHB-0404,https://www.post-hi.com/user/01JPK6NJE4TGWH611YPBPWANGP
,PHCNJS-0532,,MATCH,Post-Hi,55熊去66鸟,China,江苏,2025-05-12 22:34:19,2025-05-14 21:56:27,,https://www.post-hi.com/card/PHCNJS-0532,https://www.post-hi.com/user/01JMC6FV9JRCQC66V0AHADRCKH
,PHCNHE-0301,,MATCH,Post-Hi,鸠烛,China,河北,2025-05-15 08:44:18,2025-05-19 21:15:23,,https://www.post-hi.com/card/PHCNHE-0301,https://www.post-hi.com/user/01JDYRPFBESQMX4Z1CT2EE77P1
,PHCNHN-0265,,MATCH,Post-Hi,一只羊🦙,China,湖南,2025-05-13 08:43:35,2025-05-19 21:39:36,,https://www.post-hi.com/card/PHCNHN-0265,https://www.post-hi.com/user/01JSX77ZSCJMQ9HPE1SBQVHTK2
,CNJS26682,,活动,icardyou,阿绮雾Akey,China,江苏,2025-05-16 23:08,2025-05-21 20:27,,https://icardyou.icu/sendpostcard/postcardDetail/1311550,https://icardyou.icu/userInfo/homePage?userId=42171
,CNHB6275,,活动,icardyou,Silence,China,湖北,2025-05-18 16:35,2025-05-21 20:34,,https://icardyou.icu/sendpostcard/postcardDetail/1311846,https://icardyou.icu/userInfo/homePage?userId=42189
,PHCNGD-0666,,MATCH,Post-Hi,平安喜乐,China,广东,2025-05-17 22:45:24,2025-05-22 20:16:29,,https://www.post-hi.com/card/PHCNGD-0666,https://www.post-hi.com/user/01JS1WMBGWDYFHSS7HA1GZNYX4
,CNXZ0673,,MATCH,icardyou,蜗牛飞来飞去,China,西藏,2025-05-19 10:17,2025-05-23 20:51,,https://icardyou.icu/sendpostcard/postcardDetail/1311976,https://icardyou.icu/userInfo/homePage?userId=30590
,PHCNHB-0482,,MATCH,Post-Hi,yinfeng,China,湖北,2025-05-20 17:50:49,2025-05-23 21:00:06,,https://www.post-hi.com/card/PHCNHB-0482,https://www.post-hi.com/user/01JPK6NJE4TGWH611YPBPWANGP
,PHCNHE-0348,,MATCH,Post-Hi,鸠烛,China,河北,2025-05-21 13:51:08,2025-05-25 12:21:16,,https://www.post-hi.com/card/PHCNHE-0348,https://www.post-hi.com/user/01JDYRPFBESQMX4Z1CT2EE77P1
,PHCNHB-0519,,MATCH,Post-Hi,yinfeng,China,湖北,2025-05-24 10:48:23,2025-05-26 19:49:09,,https://www.post-hi.com/card/PHCNHB-0519,https://www.post-hi.com/user/01JPK6NJE4TGWH611YPBPWANGP
,PHCNJX-0382,,MATCH,Post-Hi,Ir,China,江西,2025-05-25 15:34:09,2025-05-27 16:43:08,,https://www.post-hi.com/card/PHCNJX-0382,https://www.post-hi.com/user/01JS7A8MD0KM2T5TZFJ1VEXME5
,CNHA5479,,MATCH,icardyou,G33,China,河南,2025-04-29 12:54,2025-05-29 19:06,,https://icardyou.icu/sendpostcard/postcardDetail/1309012,https://icardyou.icu/userInfo/homePage?userId=42068
,CNHB6320,,活动,icardyou,Silence,China,湖北,2025-05-27 19:49,2025-05-31 00:20,,https://icardyou.icu/sendpostcard/postcardDetail/1312843,https://icardyou.icu/userInfo/homePage?userId=42189
,PHCNHB-0548,,MATCH,Post-Hi,yinfeng,China,湖北,2025-05-27 17:40:18,2025-05-31 00:29:32,,https://www.post-hi.com/card/PHCNHB-0548,https://www.post-hi.com/user/01JPK6NJE4TGWH611YPBPWANGP
,CNTJ14839,,MATCH,icardyou,念椿萱,China,天津,2025-05-29 06:11,2025-05-31 22:31,,https://icardyou.icu/sendpostcard/postcardDetail/1313072,https://icardyou.icu/userInfo/homePage?userId=41586
,PHCNSH-0512,,MATCH,Post-Hi,尾巴RO_Tail,China,上海,2025-05-29 21:36:58,2025-05-31 22:38:43,,https://www.post-hi.com/card/PHCNSH-0512,https://www.post-hi.com/user/01JVNVS1V5XT9HSZH46P3K0RC8
,PHCNZJ-0800,,回寄,Post-Hi,爬上树的猴,China,浙江,2025-05-30 17:58:27,2025-06-02 12:52:43,,https://www.post-hi.com/card/PHCNZJ-0800,https://www.post-hi.com/user/01JRJ3TY3276H2JVY5HA7SWDQA
,CNJS26776,,活动,icardyou,阿绮雾Akey,China,江苏,2025-05-30 22:02,2025-06-03 20:32,,https://icardyou.icu/sendpostcard/postcardDetail/1312779,https://icardyou.icu/userInfo/homePage?userId=42171
,PHCNBJ-0685,,MATCH,Post-Hi,yan,China,北京,2025-05-31 12:03:44,2025-06-03 20:56:13,,https://www.post-hi.com/card/PHCNBJ-0685,https://www.post-hi.com/user/01JVBE9HWF5RTFVZRG2HESE2VF
,PHCNBJ-0667,,MATCH,Post-Hi,鸠烛,China,北京,2025-05-31 10:27:07,2025-06-03 21:17:19,,https://www.post-hi.com/card/PHCNBJ-0667,https://www.post-hi.com/user/01JDYRPFBESQMX4Z1CT2EE77P1
,PHCNGD-0919,,MATCH,Post-Hi,Biu ~,China,广东,2025-05-31 16:13:12,2025-06-03 21:23:56,,https://www.post-hi.com/card/PHCNGD-0919,https://www.post-hi.com/user/01JTQM2PBZVJHDEQVGQZTG72JC
,CNSH41470,,MATCH,icardyou,Major K,China,上海,2025-06-02 17:22,2025-06-04 19:50,,https://icardyou.icu/sendpostcard/postcardDetail/1313757,https://icardyou.icu/userInfo/homePage?userId=35926
,CNTM70499,,活动,icardyou,赤蘚糖醇,China,,2025-05-30 23:13,2025-06-04 19:53,,https://icardyou.icu/sendpostcard/postcardDetail/1312784,https://icardyou.icu/userInfo/homePage?userId=41624
,PHCNLN-0151,大连中山广场,MATCH,Post-Hi,Phoenix,China,辽宁,2025-06-02 13:12:32,2025-06-05 19:43:58,辽宁 大连 摄影,https://www.post-hi.com/card/PHCNLN-0151,https://www.post-hi.com/user/01JTXM0SCWR115K9MDJT651524
,PHCNHB-0597,花茎叶,MATCH,Post-Hi,罗马诺,China,湖北,2025-06-04 15:09:02,2025-06-07 09:41:44,陌墨 植物,https://www.post-hi.com/card/PHCNHB-0597,https://www.post-hi.com/user/01JP98VVTX82ZVY5H116YKY2CR
,PHCNSH-0581,苹果手帐节,MATCH,Post-Hi,布丁王老五,China,上海,2025-06-04 01:39:14,2025-06-07 09:47:16,水果 动物 插画,https://www.post-hi.com/card/PHCNSH-0581,https://www.post-hi.com/user/01JVJE5SE65PS10MJQPBYMW4YE
,CNTM70514,大连星海湾大桥,活动,icardyou,蘑菇,China,辽宁,2025-06-03 13:24,2025-06-07 09:54,辽宁 大连 桥,https://icardyou.icu/sendpostcard/postcardDetail/1312989,https://icardyou.icu/userInfo/homePage?userId=9146
,CNGD67745,登上爱情的顶峰，一同迎接仅属于你我的朝阳,MATCH,icardyou,一时失言乱红尘,China,广东,2025-06-04 00:41,2025-06-09 21:40,泰山 山 景点,https://icardyou.icu/sendpostcard/postcardDetail/1313615,https://icardyou.icu/userInfo/homePage?userId=40026
,PHCNBJ-0727,北京西城,MATCH,Post-Hi,大雄,China,北京,2025-06-05 23:39:07,2025-06-09 21:48:39,自摄片 北京,https://www.post-hi.com/card/PHCNBJ-0727,https://www.post-hi.com/user/01JWH887K0M82PQDXMFK0B5BN7
,PHCNBJ-0729,后海套色章,MATCH,Post-Hi,鸠烛,China,北京,2025-06-07 13:47:50,2025-06-09 22:01:16,北京 景点 章片,https://www.post-hi.com/card/PHCNBJ-0729,https://www.post-hi.com/user/01JDYRPFBESQMX4Z1CT2EE77P1
,PHCNZJ-0817,盐官观潮,MATCH,Post-Hi,苹果,China,浙江,2025-06-04 21:56:49,2025-06-09 22:09:18,浙江 海宁 景点,https://www.post-hi.com/card/PHCNZJ-0817,https://www.post-hi.com/user/01JV6C2HDSZ0H03NX0PZE4VVFV
,PHCNHB-0606,海街日记,MATCH,Post-Hi,yinfeng,China,湖北,2025-06-05 16:07:18,2025-06-09 22:15:16,浙江人民美术出版社 日本 摄影,https://www.post-hi.com/card/PHCNHB-0606,https://www.post-hi.com/user/01JPK6NJE4TGWH611YPBPWANGP
,PHCNSH-0620-1,同济大学逸夫楼,回寄,Post-Hi,青桦,China,上海,2025-06-10 00:16:16,2025-06-11 21:21:25,学校 同济大学,https://www.post-hi.com/card/PHCNSH-0620,https://www.post-hi.com/user/01JSX3QEZ08AGTCY3FCNYNPCFJ
